id,name,slug,type,address,city_id,lat,lng,is_open,is_nfc,cash_in,working_weekends,is_digital,work_hours_week,work_hours_saturday,work_hours_sunday,notes
2,Bolmart Saray qəsəbəsi,bolmart-saray-qesebesi,A,,2,40.521889,49.68898,1,0,0,0,0,,,,
3,"Araz market, Saray qəsəbəsi",araz-market-saray-qesebesi,A,"Abşeron rayonu, Saray qəsəbəsi, Bakı-Sumqayıt yolu",2,40.523826,49.68749,1,1,0,0,0,,,,
4,"Azər City Supermarket, Masazır qəsəbəsi",azer-city-supermarket-masazir-qesebesi,A,"Masazır qəsəbəsi, Bakı-Sumqayıt yolunun 12-ci km",2,40.451086,49.765077,1,1,0,0,0,,,,
5,"Bazarstore, Hökməli qəsəbəsi",bazarstore-hokmeli-qesebesi,A,"Abşeron rayonu, Hökməli qəsəbəsi, Şamaxı yolu 4-cü km 6",2,40.441211,49.748114,1,0,0,0,0,,,,
6,"Araz Market,Ceyranbatan qəsəbəsi",araz-marketceyranbatan-qesebesi,A,"Bakı şəhəri, Ceyranbatan qəsəbəsi, Heydər Əliyev küçəsi 1",2,40.541575,49.661872,1,0,0,0,0,,,,
7,"Saray qəsəbəsi, Əsləm Market",eslem-market-saray-qesebesi,A,"Abşeron rayonu, Saray qəsəbəsi, M. Ə. Rəsulzadə küçəsi",2,40.530241,49.714426,1,0,0,0,0,,,,
8,"Mehdiabad bələdiyyəsi, Mehdiabad qəsəbəsi",mehdiabad-belediyyesi-mehdiabad-qesebesi,A,"Mehdiabad qəsəbəsi, 28 May küçəsi 28",2,40.496761,49.851878,1,1,0,0,0,,,,
9,"Qobu market,Qobu qəsəbəsi",qobu-marketqobu-qesebesi,A,"Abşeron rayonu, Qobu qəsəbəsi",2,40.407074,49.71291,1,0,0,0,0,,,,
10,"AS market, Novxanı qəsəbəsi",as-market-novxani-qesebesi,A,"Abşeron rayonu, Novxanı qəsəbəsi",2,40.532520,49.785090,1,0,0,0,0,,,,
11,"Petrolux YDM, Novxanı qəsəbəsi",petrolux-ydm-novxani-qesebesi,A,"Abşeron rayonu, Novxanı qəsəbəsi",2,40.557274,49.587952,1,0,0,0,0,,,,
14,"Avşar kəndi, Market",avsar-kendi-market,A,"Ağcabədi rayonu, Avşar kəndi",3,39.975206,47.428099,1,0,0,0,0,,,,
15,"Hacıbədəlli kəndi, Yolüstü market",hacibedelli-kendi-yolustu-market,A,"Ağcabədi rayonu, Hacıbədəlli kəndi",3,40.059121,47.339027,1,0,0,0,0,,,,
16,"Taxtakörpü qəsəbəsi, Laçın YDM",agcabedi-rayonu-taxtakorpu-qesebesi,A,"Ağcabədi rayonu, Taxtakörpü qəsəbəsi",3,40.102912,47.516729,1,0,0,0,0,,,,
17,"Ağcabədi şəhəri, Delfin market",agcabedi-seheri-delfin-market,A,"Ağcabədi şəhəri, H. Əliyev prospekti 372",3,40.03167555,47.45174059,1,0,0,0,0,,,,
18,"Qaradolaq kəndi, Ticarət mərkəzi",ticaret-merkezi-agcabedi-rayonu,A,"Ağcabədi rayonu, Qaradolaq kəndi",3,39.937474,47.453459,1,0,0,0,0,,,,
19,"Ticarət Mərkəzi, Ağcabədi rayonu",ticaret-merkezi-agcabedi-rayonu,A,"Ağcabədi rayonu , H. Əliyev prospekti 54",3,40.044434,47.455951,1,0,0,0,0,,,,
20,"Okean market,  Ağcabədi rayonu",okean-market-agcabedi-rayonu,A,"Ağcabədi rayonu, Ü.Hacıbəyov prospekti",3,40.052846,47.440827,1,0,0,0,0,,,,
22,"İkinci Quzanlı qəsəbəsi, Market",ikinci-quzanli-qesebesi-market,A,"Ağdam rayonu, İkinci Quzanlı qəsəbəsi",4,40.16337,47.156344,1,0,0,0,0,,,,
23,"Birinci Quzanlı qəsəbəsi, ""Nar Mobile"" mağazası",birinci-quzanli-qesebesi-nar-mobile-magazasi,A,"Ağdam rayonu, Birinci Quzanlı qəsəbəsi",4,40.155903,47.162843,1,0,0,0,0,,,,
25,"Dördyol kəndi, Dördyol market",dordyol-kendi-dordyol-market,A,"Ağdam rayonu, Dördyol kəndi",4,40.239778,47.079245,1,0,0,0,0,,,,
26,"Qaradağlı kəndi, Yaşıl market",qaradagli-kendi-yashil-market,A,"Ağdam rayonu, Qaradağlı kəndi",4,40.024936,47.071524,1,0,0,0,0,,,,
27,"Xındırıstan kəndi, Market",xindiristan-kendi-market,A,"Ağdam rayonu, Xındırıstan kəndi",4,40.121223,47.105611,1,0,0,0,0,,,,
28,"Dördyol kəndi, Ağdam Qaçqın Düşərgəsi",dordyol-kendi-agdam-qacqin-dushergesi,A,"Ağdam rayonu, Dördyol kəndi",4,40.240611,47.07601,1,0,0,0,0,,,,
29,"Bənövşələr kəndi, ""Azər Təpə"" market",benovsheler-kendi-azer-tepe-market,A,"Ağdam rayonu, Bənövşələr kəndi",4,40.124958,47.080575,1,0,0,0,0,,,,
30,Ağdaş market,agdash-sheheri-agdash-market,A,"Ağdaş rayonu, M.İsayev 16",5,40.647889,47.471253,1,0,0,0,0,,,,
31,Ağdaş filialı,agdashagdash-filiali,A,"Ağdaş rayonu, H. Əliyеv prospеkti 6",5,40.645269,47.474838,1,0,0,0,0,,,,
33,"Ləki kəndi, Vüsal market Ağdaş rayonu",leki-kendi-vusal-market-agdash-rayonu,A,"Ağdaş rayonu, Ləki kəndi, Sabir küçəsi",5,40.547085,47.422867,1,0,0,0,0,,,,
35,"Ağstafa, ""Kəsəmən"" market (Rafiq Əlicanov küçəsi)",agstafa-kesemen-market-rafiq-elicanov-kucesi,A,"Ağstafa şəhəri, Rafiq Əlicanov küçəsi",6,41.123227,45.44737,1,0,0,0,0,,,,
36,"Ağstafa, Dəmiryol vağzalı",agstafa-demiryol-vagzali,A,"Ağstafa şəhəri, M.Ə.Rasulzadə küçəsi 9",6,41.11168927007477,45.44046469831508,1,0,0,0,0,,,,
37,"Ağstafa şəhəri, ""Kəsəmən"" market (H.Əliyev prospekti)",agstafa-sheheri-kesemen-market-heliyev-prospekti,A,"Ağstafa şəhəri, H.Əliyev prospekti 12",6,41.114611,45.447086,1,0,0,0,0,,,,
39,"Ağsu-Gəgəli yolu, ""Elit"" market",agsu-gegeli-yolu-elit-market,A,"Ağsu rayonu, Ağsu-Gəgəli yolu",7,40.558123,48.403908,1,0,0,0,0,,,,
40,Ağstafa rayon,agstafa-rayon-filiali1,A,"Ağstafa rayonu , H. Əliyev prospekti 1, döngə 1",6,41.112658,45.443019,1,0,0,0,0,,,,
43,"Şiyəkəran kəndi, ""Halal"" market",shiyekeran-kendi-halal-market,A,"Astara rayonu, Şiyəkəran kəndi",8,38.597448,48.839881,1,0,0,0,0,,,,
47,"Ağdaş şəhəri, ""Ağdaş"" market",agdash-sheheri-agdash-market-1,A,"Ağdaş şəhəri, M.İsayev küçəsi 16",5,40.065375,47.189633,1,0,0,0,0,,,,
48,"Ağdam filialı, Ağdam rayonu",agdam-filiali-agdam-rayonu1,A,"Ağdam rayonu, Quzanlı qəsəbəsi",4,40.158158,47.161019,1,0,0,0,0,,,,
49,"Ağdaş  filialı, Ağdaş şəhəri",agdash-rayon-filiali-agdash-sheheri1-1,A,"Ağdaş şəhəri, H. Əliyev küçəsi 6",5,39.989894,47.164903,1,0,0,0,0,,,,
56,"Nehrəm kəndi, İcra Nümayəndəliyi",nehrem-kendi-icra-numayendeliyi-236hlaz,A,"Naxçıvan MR, Babək rayonu, Nehrəm kəndi",9,39.120369,45.467632,1,0,0,0,0,,,,
57,Naxçıvan MR DSMF Babək rayon şöbəsi,babek-filiali-5,A,"Naxçıvan MR, Babək rayonu, Babək qəs., H. Əliyev prospekti 3",9,39.158305,45.447734,1,0,0,0,0,,,,
61,Abad market,abad-market,A,Zaqatala ş. Aliabad qəs.,1,41.48853,46.622947,1,0,0,0,0,,,,
62,Bakı Slavyan Universiteti,baki-slavyan-universiteti-1007,A,"Bakı şəhəri, Nəsimi rayonu, Suleyman Rüstəm küçəsi 33",1,40.38403,49.843703,1,0,0,0,0,,,,
63,Alov zavodu,alov-zavodu-1006,A,"Bakı şəhəri, Yasamal rayonu, Moskva prospekti 77",1,40.39679369180102,49.83176287103797,1,0,0,0,0,,,,
64,Mənzil Kommunal İstismar İdarəsi,menzil-kommunal-istismar-idaresi-1003,A,"Bakı şəhəri, Sabunçu rayonu, Kürdəxanı qəsəbəsi",1,40.520695,49.948361,1,0,0,0,0,,,,
65,Cəmşid Naxçıvanski adına Hərbi lisey,cemshid-naxcivanski-adina-herbi-lisey-1002,A,"Bakı şəhəri, Xətai rayonu, Ziğ şossesi",1,40.347999,49.962221,1,0,0,0,0,,,,
66,Rahat Market (Zabrat),rahat-market-zabrat-1001,A,"Bakı şəhəri, Sabunçu rayonu Zabrat ŞTQ Babkək 110H",1,40.35889,49.836771,1,0,1,0,0,,,,
67,Müasir Tikinti Zavodu,muasir-tikinti-zavodu-1000,A,"Bakı şəhəri, Salyan şossesi 47 km",1,40.58595016185355,49.667555907832835,1,0,0,0,0,,,,
68,Caspian Plaza,caspian-plaza-999,A,"Bakı şəhəri, Cəfər Cabbarlı 44",1,40.385096,49.828606,1,0,1,0,0,,,,
69,"Araz market, Məmmədli qəsəbəsi",araz-market-memmedli-qesebesi-994,A,"Bakı şəhəri, Sabunçu rayonu, Məmmədli qəsəbəsi",1,40.497058,49.949655,1,0,1,0,0,,,,
70,Nəsimi filialı,nesimi-filiali-993,A,"Bakı şəhəri, Nəsimi rayonu, İ.Qasımov küçəsi 4",1,40.393474,49.836667,1,0,0,0,0,,,,
72,"Şimal Elektrik Stansiyası MMC, Şüvəlan qəsəbəsi",shimal-elektrik-stansiyasi-mmc-shuvelan-qesebesi-986,A,"Bakı şəhəri, Şüvəlan qəsəbəsi, A.İldırım küçəsi 32",1,40.500191,50.203784,1,0,0,0,0,,,,
73,Landmark,landmark-985,A,"Bakı şəhəri, Nizami küçəsi 96E",1,40.375879,49.849932,1,0,0,0,0,,,,
74,Leyla Şıxlinskaya Klinikası,leyla-shixlinskaya-klinikasi-984,A,"Bakı şəhəri, Yusif Səfərov küçəsi 25",1,40.37789859985199,49.905370261632086,1,0,0,0,0,,,,
75,Socar Petrol,socar-petrol-983,A,"Bakı şəhəri, Babək prospekti 2269-cu məhəllə, bina 1",1,40.391989,49.909949,1,0,0,0,0,,,,
76,Sea Breeze Resort,sea-breeze-resort-981,A,"Bakı şəhəri, Nardaran qəsəbəsi",1,40.591793,49.985786,1,0,0,0,0,,,,
79,Bridge Plaza,bridge-plaza-979,A,"Bakı ş, Nəsimi rayonu, Bakıxanov küçəsi 24",1,40.387106892549255,49.82929348273956,1,0,0,0,0,,,,
80,"Araz Market, Sahil qəsəbəsi",araz-market-sahil-qesebesi-978,A,"Bakı şəhəri, Qaradağ rayonu, Sahil qəsəbəsi, M.Seyidov küçəsi",1,40.225486,49.572477,1,0,1,0,0,,,,
81,Heydər Əliyev Mərkəzi,heyder-eliyev-merkezi-977,A,"Bakı şəhəri, Heydər Əliyev prospekti 1",1,40.396549,49.866436,1,0,1,0,0,,,,
82,ŞüvəlanPark Ticarət Mərkəzi,shuvelanpark-ticaret-merkezi-976,A,"Bakı şəhəri, Xəzər rayonu, Almaz İldırım 68",1,40.38145763001017,49.80940011338679,1,0,0,0,0,,,,
83,Port Baku,port-baku-922,A,"Bakı şəhəri, Neftçilər prospekti 153",1,40.376018215890745,49.86126340740964,1,0,0,0,0,,,,
84,Port Baku,port-baku-974,A,"Bakı şəhəri, Neftçilər prospekti 153",1,40.376018215890745,49.86126340740964,1,0,0,0,0,,,,
85,Paşa Bank Baş Ofis,pasha-bank-bash-ofis-973,A,"Bakı şəhəri, Y.Məmmədəliyev 13",1,40.370912,49.838781,1,0,0,0,0,,,,
86,Bilgəh Beach Hotel,bilgah-beach-hotel,A,"Bakı şəhəri, Xəzər rayonu, Qəbələ küçəsi 94",1,40.576938,50.064011,1,0,0,0,0,,,,
87,Begoc Office,begoc-office-971,A,"Bakı şəhəri, Zərifə Əliyeva küçəsi 41",1,40.372998,49.850034,1,0,0,0,0,,,,
88,SOCAR Metanol Zavodu,socar-metanol-zavodu-969,A,Salyan şossesi 25-ci km,1,40.27758,49.673252,1,0,0,0,0,,,,
91,Bakı Olimpiya stadionu,baki-olimpiya-stadionu-963,A,"Bakı şəhəri, Heydər Əliyev prospekti 323",1,40.40386506361755,49.959494090694214,1,0,1,0,0,,,,
92,Dalğa Beach Aquapark,dalga-beach-aquapark-960,A,"Bakı şəhəri, Xəzər rayonu",1,41.6295218315769,48.688270208703116,1,0,0,0,0,,,,
93,Baku Expo Center,baku-expo-center-957,A,"Bakı şəhəri, Heydər Əliyev prospekti",1,40.438396,50.035534,1,0,0,0,0,,,,
94,Marriott Absheron Baku,marriott-absheron-baku-955,A,"Bakı şəhəri, Azadlıq 674",1,40.373909,49.856295,1,0,0,0,0,,,,
96,İctimai Televiziya və Radio Yayımları Şirkəti,ictimai-televiziya-ve-radio-yayimlari-shirketi-954,A,"Bakı şəhəri, Yasamal rayonu Şərifzadə küçəsi 241",1,40.402113,49.801851,1,0,0,0,0,,,,
97,Gənclik Mall,genclik-mall-953,A,"Fətəli Xan Xoyski pr. 38, Gənclik Mall TM-nin -1-ci mərtəbəsi",1,40.40066171,49.853639,1,0,0,0,0,,,,
98,Intourist Hotel Baku,intourist-hotel-baku-952,A,"Bakı şəhəri, Mikayıl Useynov 51",1,40.41226411043856,49.847247742203166,1,0,0,0,0,,,,
99,Dinamo Hotel Baku,dinamo-hotel-baku-951,A,"Bakı şəhəri, Zərifə Əliyeva küçəsi 32",1,40.378719,49.948181,1,0,0,0,0,,,,
100,"Marine Plaza, Holiday İnn Baku",marine-plaza-holiday-inn-baku-950,A,"Bakı şəhəri, K.Səfərəliyeva küçəsi 5",1,40.376093,49.859117,1,0,0,0,0,,,,
101,Four Season Hotel,four-season-hotel-949,A,"Bakı şəhəri, Neftçilər prospekti 1",1,40.363008,49.834912,1,0,0,0,0,,,,
102,Park Inn Hotel,park-inn-hotel-948,A,"Bakı şəhəri, Azadlıq prospekti 1",1,40.461426,50.070634,1,1,0,0,0,,,,
103,Boulevard Hotel Baku,boulevard-hotel-baku-947,A,"Bakı şəhəri, Xəqani Rüstəmov küçəsi 4C",1,40.375656,49.882931,1,0,0,0,0,,,,
104,Azərbaycan Dillər Universiteti,azerbaycan-diller-universiteti-946,A,"Bakı şəhəri, Nəsimi rayonu, Rəşid Behbudov küçəsi 134",1,40.383758,49.842503,1,0,0,0,0,,,,
106,"Bona-Dea, Hospital 2",bona-dea-hospital-2-943,A,"Bakı şəhəri, Mehdi Abbasov küçəsi 2",1,40.412208,49.930462,1,0,0,0,0,,,,
107,28 Mall (Parking -1 mərtəbə),28-mall-parking-1-mertebe-942,A,"Bakı şəhəri, Nəsimi rayonu, Azadlıq prospekti 15A",1,40.300586241448286,49.65656418994402,1,0,0,0,0,,,,
109,"Bravo market, 28 Mall",bravo-market-28-mall-940,A,"Bakı şəhəri, Azadlıq prospekti 15A (28 Mall)",1,40.394835,49.859829,1,0,0,0,0,,,,
110,Yeni Lənkəran Hotel,yeni-lenkeran-hotel-987,A,"Lənkəran şəhəri, Haftoni kəndi",1,40.376661,49.907014,1,0,1,0,0,,,,
111,"Buta market, Hövsan kəndi",buta-market-hovsan-kendi-937,A,"Bakı şəhəri, Suraxanı rayonu, Hövsan kəndi, Məktəbli küçəsi 18A",1,40.374154,50.085757,1,0,0,0,0,,,,
112,SOCAR Neolit,socar-neolit-934,A,"Bakı şəhəri, Nizami rayonu, Oqtay Vəliyev küçəsi",1,40.42198747926674,49.842495693700705,1,0,1,0,0,,,,
113,VIP filial,vip-filial-933,A,"Bakı şəhəri, Nəsimi rayonu, Bül-bül prospekti 60, Gulustan residence",1,40.38124504,49.8415248,1,0,1,0,0,,,,
114,ATEF,atef-932,A,"Bakı şəhəri, Zığ şössesi, Qaraçuxur qəsəbəsi",1,40.400212,50.00039,1,0,0,0,0,,,,
115,E-GOV Gənclik,e-gov-genclik-930,A,"Bakı şəhəri, Nəsimi rayonu, M.Mirqasımov küçəsi 25A",1,40.40601,49.848583,1,0,0,0,0,,,,
116,Azərbaycan Dövlət İqtisad Universiteti,azerbaycan-dovlet-iqtisad-universiteti-929,A,"Bakı şəhəri, Nəsimi rayonu, Abbas Səhhət küçəsi 45A",1,40.396564,49.835395,1,0,0,0,0,,,,
117,Kənddən Şəhərə mağazası,kendden-shehere-magazasi-926,A,"Bakı şəhəri, Səbail rayonu, Nizami küçəsi 92",1,40.467469,49.842208,1,0,0,0,0,,,,
118,Abşeron 2 Hotel (Marriott Hotel),absheron-2-hotel-marriott-hotel-925,A,"Bakı şəhəri, Səbail rayonu, Azadlıq meydanı 674",1,40.374074,49.857329,1,0,0,0,0,,,,
119,PAŞA Həyat,pasha-heyat-924,A,"Bakı şəhəri, Nərimanov rayonu, Mayakovski küçəsi 15",1,40.401256,49.852004,1,1,0,0,0,,,,
120,Port Baku,port-baku-975,A,"Bakı şəhəri, Neftçilər prospekti 153",1,40.376674,49.86148,1,0,0,0,0,,,,
121,Four Season Hotel,four-season-hotel-949,A,"Bakı şəhəri, Neftçilər prospekti",1,40.39399442580431,49.794918430435146,1,0,0,0,0,,,,
122,Pera Group,pera-group-919,A,"Bakı şəhəri, Nizami rayonu, Keşlə qəsəbəsi",1,40.398622,49.901301,1,0,0,0,0,,,,
123,Excelsior Hotel,excelsior-hotel-918,A,"Bakı şəhəri, Heydər Əliyev prospekti 2",1,40.22541296146857,49.557599224086076,1,0,0,0,0,,,,
124,"SDN Plaza Prokon, Glensol",sdn-plaza-prokon-glensol-917,A,"Bakı şəhəri, Nərimanov rayonu, Ələsgər Qayıbov 12",1,40.4165,49.879314,1,0,0,0,0,,,,
125,Bulvar Otel,bulvar-otel-916,A,"Bakı şəhəri, Xəqani Rüstəmov küçəsi 4C",1,40.375525,49.884571,1,0,0,0,0,,,,
126,Baku Medical Plaza,baku-medical-plaza-914,A,"Bakı şəhəri, Babək prospekti 92N",1,40.394626,49.964683,1,0,0,0,0,,,,
128,Abşeron Hotel,absheron-hotel-910,A,"Bakı şəhəri, Səbail rayonu, Azadlıq meydanı 674",1,40.573780814588275,49.691219526838026,1,0,0,0,0,,,,
129,Paşa Sığorta,pasha-sigorta-909,A,"Bakı şəhəri, Səbail rayonu, M.Useynov 61",1,40.357849,49.834055,1,0,1,0,0,,,,
130,Əmlak Xidməti Məkanı,emlak-xidmeti-mekani-908,A,"Bakı şəhəri, Nizami rayonu, Xəlil Rza Ulutürk küçəsi, 2005 məhəllə",1,40.4155943140722,49.77061639505423,1,0,0,0,0,,,,
132,Neftçilər kart mərkəzi filialı,neftciler-kart-merkezi-filiali-906,A,"Bakı şəhəri, Nizami rayonu, R. Rüstəmov küçəsi, 44D",1,40.4095813,49.94246237,1,0,1,0,0,,,,
135,"AzərEnerji ASC, Səbail rayonu",azerenerji-asc-sebail-rayonu-901,A,"Bakı şəhəri, Səbail rayonu, Əbdül Əlizadə küçəsi 10",1,40.36956088,49.83935212,1,0,0,0,0,,,,
136,"Bravo Hipermarket, Koroğlu metrosu",bravo-hipermarket-koroglu-metrosu-900,A,"Bakı şəhəri, Heydər Əliyev prospekti",1,40.41886323,49.91431502,1,0,0,0,0,,,,
137,SOCAR Neft Kəmərləri İdarəsi,socar-neft-kemerleri-idaresi-899,A,"Bakı şəhəri, Xətai rayonu, Xocalı Prospekti 44",1,40.381973,49.870389,1,0,0,0,0,,,,
139,"Karmen, Xırdalan qəsəbəsi",karmen-xirdalan-qesebesi-896,A,"Şamaxı şossesi, Xırdalan qəsəbəsi",1,40.440216,49.757851,1,0,0,0,0,,,,
140,Çıraq Plaza Otel və Biznes Mərkəzi,ciraq-plaza-otel-ve-biznes-merkezi-895,A,"Bakı şəhəri, Tbilisi prospekti 490",1,40.58595016185355,49.667555907832835,1,0,0,0,0,,,,
141,Avromed Çobanzadə,avromed-cobanzade-894,A,"Bakı şəhəri, Çobanzadə küçəsi 238",1,40.402132,49.936896,1,0,0,0,0,,,,
142,Avromed Babək,avromed-babek-893,A,"Bakı şəhəri, Nizami Abdullayev 4",1,40.5873640064149,49.665076840888254,1,0,0,0,0,,,,
143,"McDonald's , F. X. Xoyski 830",mcdonalds-f-x-xoyski-830-892,A,"Bakı şəhəri, Fətəli Xan Xoyski küçəsi 830",1,40.399553,49.849735,1,0,0,0,0,,,,
144,"Norm Sement zavodu, Qaradağ qəsəbəsi",norm-sement-zavodu-qaradag-qesebesi-891,A,"Bakı şəhəri, Qaradağ qəsəbəsi, Salyan şosesi",1,40.38888306396962,49.86480072498418,1,0,0,0,0,,,,
145,"AzərConnect, Heydər Əliyev prospekti",azerconnect-heyder-eliyev-prospekti-890,A,"Bakı şəhəri, Heydər Əliyev prospekti 106A",1,40.164801785858344,49.46335457651243,1,0,0,0,0,,,,
146,"McDonalds, Nərimanov rayonu",mcdonalds-nerimanov-rayonu-889,A,"Bakı şəhəri, Nərimanov rayonu, Təbriz küç. 1959",1,40.342506,49.839482,1,0,0,0,0,,,,
147,"Bilgəh qəsəbəsi, Zaqulba şossesi",bilgeh-qesebesi-zaqulba-shossesi-888,A,"Bakı ş, Bilgəh qəsəbəsi, Zaqulba şossesi 272",1,40.587663,50.061683,1,0,0,0,0,,,,
148,Dəmirçi Plaza,demirci-plaza-887,A,"Bakı ş, Nizami rayonu, Xocalı prospekti 37",1,40.382958,49.871449,1,0,0,0,0,,,,
149,"Azterminalkompleks, Sabunçu rayonu",azterminalkompleks-sabuncu-rayonu-886,A,"Bakı ş, Sabunçu rayonu, Zabrat-Maştağa şossesi 3",1,40.500666,49.96987,1,0,0,0,0,,,,
150,"Optimal Electronics, Yasamal rayonu",optimal-electronics-yasamal-rayonu-885,A,"Bakı şəhəri, Yasamal rayonu, A.M.Şərifzadə 73",1,40.38917697205029,49.80417105634156,1,0,0,0,0,,,,
152,Azərbaycan Dövlət İqtisad Universiteti - Əsas korpus,azerbaycan-dovlet-iqtisad-universiteti-esas-korpus-884,A,"Bakı şəhəri, Səbail rayonu, İstiqlaliyyət küçəsi 61",1,40.36744,49.831941,1,0,1,0,0,,,,
153,Azərbaycan Dövlət İqtisad Universiteti - 4-cü korpus,azerbaycan-dovlet-iqtisad-universiteti-4-cu-korpus-883,A,"Bakı şəhəri, Nərimanov rayonu, H. Əliyev küçəsi 135A",1,40.404897,49.859765,1,0,0,0,0,,,,
154,Azərsu ASC,azersu-asc-880,A,"Yasamal rayonu, Heydər Əliyev prospekti 67",1,40.404547,49.806573,1,0,0,0,0,,,,
155,Bakı logistika mərkəzi (Abşeron Port),baki-logistika-merkezi-absheron-port-878,A,"Qaradağ rayonu, Lökbatan qəsəbəsi",1,40.326666,49.75998,1,0,1,0,0,,,,
156,Dövlət Miqrasiya Xidməti,dovlet-miqrasiya-xidmeti-876,A,"Bakı şəhəri, Binəqədi rayonu, Binəqədi şossesi 202",1,40.427924,49.840276,1,0,0,0,0,,,,
157,Bakı Dövlət Universiteti Əsas Girişi,baki-dovlet-universiteti-esas-girishi-875,A,"Bakı şəhəri, Yasamal rayonu, Z.Xəlilov küç. 23",1,40.373133,49.812139,1,0,0,0,0,,,,
158,"Dövlət Sərhəd Xidməti, Türkan qəsəbəsi",dovlet-serhed-xidmeti-turkan-qesebesi-874,A,"Bakı şəhəri, Xəzər rayonu, Türkan qəsəbəsi",1,40.363959,50.156772,1,1,0,0,0,,,,
159,Xarici Dillər Universiteti,xarici-diller-universiteti-870,A,"Bakı şəhəri, Nərimanov rayonu, Təbriz küç. 81",1,40.37899641287628,49.847006006925305,1,0,1,0,0,,,,
162,"Bravo filialı 2, (20 Yanvar m-sı yaxınlığı)",bravo-filiali-2-20-yanvar-m-si-yaxinligi-850,A,"Bakı şəh., Nəsimi rayonu, Tbilisi prospekti, məhəllə 3007 (20 Yanvar Bravo hipermarketinin daxilində)",1,40.401538531844544,49.810804473428526,1,0,0,0,0,,,,
163,Yasamal filialı,yasamal-filiali-849,A,"Bakı şəhəri, Yasamal rayonu, Landau küçəsi 6",1,40.37247909866426,49.8169990679617,1,0,0,0,0,,,,
164,Binəqədi Filialı,bineqedi-filiali-848,A,"Nəsimi rayonu, Asif Məhərrəmov küçəsi 174",1,40.40979,49.80797,1,0,0,1,0,,,,
165,24/7 Elektron Xidmət Mərkəzi N1,247-elektron-xidmet-merkezi-n1-846,A,"Nəsimi rayonu, Şamil Əzizbəyov  küçəsi 158",1,40.385146909740925,49.8281260712361,1,0,0,0,0,,,,
166,24/7 Elektron Xidmət Mərkəzi N1,247-elektron-xidmet-merkezi-n1-847,A,"Nəsimi rayonu, Şamil Əzizbəyov  küçəsi 158",1,40.414362,49.903507,1,0,0,0,0,,,,
167,Əhmədli filialı,ehmedli-filiali-841,A,"Xətai rayonu, Sarayevo küçəsi, 7Q",1,40.38656473,49.95714007,1,0,0,0,0,,,,
168,Əhmədli filialı,ehmedli-filiali-842,A,"Xətai rayonu, Sarayevo küçəsi, 7Q",1,40.38656325,49.95704281,1,1,0,0,0,,,,
169,24/7 Elektron Xidmət Mərkəzi N2,247-elektron-xidmet-merkezi-n2-837,A,"Nərimanov rayonu, A.Neymətulla küçəsi 54",1,40.405069,49.870432,1,0,0,0,0,,,,
170,24/7 Elektron Xidmət Mərkəzi N2,247-elektron-xidmet-merkezi-n2-840,A,"Nərimanov rayonu, A.Neymətulla küçəsi 54",1,40.40515751,49.87038923,1,0,0,0,0,,,,
171,"Qara Qarayev filialı, ATM 1",qara-qarayev-filiali-atm-1-839,A,"Nizami rayonu, Qara Qarayev prospekti 29",1,40.41790594,49.93479375,1,0,0,0,0,,,,
172,Qara Qarayev filialı,qara-qarayev-filiali-838,A,"Nizami rayonu, Qara Qarayev prospekti",1,40.41794279,49.93449966,1,0,0,0,0,,,,
173,İçərişəhər filialı,icerisheher-filiali-836,A,"Səbail rayonu, Bünyad Sərdarov küçəsi 14",1,40.50209073214195,49.99385592335687,1,0,0,0,0,,,,
176,Bakıxanov ticarət mərkəzi,bakixanov-ticaret-merkezi-129,A,Sabunçu ray. Ş.Kamilov  Küç 7,1,40.442168,50.092061,1,0,0,0,0,,,,
177,Sabunçu filialı,sabuncu-filiali-128,A,"Sabunçu rayonu, Bаkıхаnov qəsəbəsi, Ə. Ağayev küçəsi 41",1,40.432568,49.960577,1,0,1,0,0,,,,
179,8-ci mikrorayon filialı,8-ci-mikrorayon-filiali,A,"Bakı şəh Binəqədi rayonu, 8 mkr, İ. Dadaşov küçəsi 3158/3156-cı məhəllə",1,40.421959,49.842736,1,0,1,0,0,,,,
180,Binəqədi filialı,bineqedi-filiali-125,A,"Nəsimi rayonu, Asif Məhərrəmov küçəsi 174",1,40.409798,49.80772,1,0,1,1,0,,,,
182,"Kapital Bank, 28 May",kapital-bank-28-may-831,A,"Nəsimi rayonu, Füzuli küçəsi 71",1,40.37927579,49.845022,1,0,0,0,0,,,,
183,"""İQLİM"" EİM-in inzibati binası",iqlim-eim-in-inzibati-binasi-36,A,"Xəzər rayonu, Albalılıq dairəsi, keçid 1349",1,40.528107,50.07001628,1,0,0,0,0,,,,
184,"Kapital Bank, 28 May",kapital-bank-28-may-832,A,"Nəsimi rayonu, Füzuli küçəsi 71",1,40.37927579,49.845022,1,0,0,0,0,,,,
185,"Kapital Bank, 28 May",kapital-bank-28-may-834,A,"Nəsimi rayonu, Füzuli küçəsi 71",1,40.37927579,49.845022,1,0,0,0,0,,,,
186,"Bizim market, Bülbülə",bizim-market-bulbule-826,A,"Surxanı ray., Bülbülə qəs., Səttər Bəhlulzadə küç. 50",1,40.433029,49.983577,1,0,0,0,0,,,,
