source,type,location_id,name,address,city,country,latitude,longitude,phone,email,website,working_hours_weekday,working_hours_saturday,working_hours_sunday,cash_in,nfc,24_7,work_on_weekend,additional_info
ABB Bank,ATM,921,ATM CNV MASAZIR GARABAG MARKET,"Xırdalan şəhəri, Masazır qəsəbəsi, qacqinlar üçün yeni yaşayış  ""Qarabağ"" marketin ərazisi",,Azerbaijan,40.484856,49.781844,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,938,ATM CNV SUM 17-CI MAH EL MARKET,"Sumqayıt, 17-ci Məhəllə, Əşya bazarı (Qayalı)",,Azerbaijan,40.59203441545845,49.66035397700388,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1025,ATM CNV TAGIYEV SHEHERCIK GRANDMART,Stansiya Sumqayıt şəhərciyi (Grandmart),,Azerbaijan,40.557397,49.587704,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2317,ATM RIM GEN SHAMKIR BRAVO,"Şəmkir r., M.Ə.Sabir küçəsi 15 (Bravo Şəmkir)",,Azerbaijan,40.853387,46.031344,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2268,ATM RIM GEN SHAMKIR KUR QES,"Şəmkir, Kür qəsəbəsi (Market-2)",,Azerbaijan,40.906036376953125,46.18333435058594,,,,,,,True,,,True,"Status: , Type: ATM"
ABB Bank,ATM,2074,ATM RIM GEN SHAMKIR ZIRVE MARKET,Şəmkir şəhəri S.Vurğun küçəsi 59C,,Azerbaijan,40.816968,46.013744,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2026,ATM RIM GEN SHAMKIR SEYFALI KEND,"Şəmkir rayonu,Seyfəli kəndi ( ""Əlihüseynli"" market )",,Azerbaijan,40.75804138183594,46.13218307495117,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1858,ATM RIM GEN SHAMKIR KECHILI KEN,"Şəmkir rayonu, Keçili kəndi, Aşıq Məsim küçəsi, ""Elmir"" şadlıq sarayında yerləşən gözəllik salonu",,Azerbaijan,40.86296463012695,46.1319694519043,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1857,ATM RIM GEN OBA ZAYAM CIRDAXAN,"Şəmkir rayonu, Zəyəm Cırdaxan kəndi, ""Oba"" market",,Azerbaijan,40.88614001331207,45.823961127058915,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1844,ATM RIM GEN SHAMKIR CHENLIBEL K,"Şəmkir rayonu, Çənlibel kəndi, Əziz Əliyev küç. 141",,Azerbaijan,40.736359349152686,45.876675387982445,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1843,ATM RIM GEN SHAMKIR DALLAR QES,"Şəmkir rayonu, Dəllər qəsəbəsi, M.Əsədov küç. 10 ",,Azerbaijan,40.86807171178731,46.035563324060746,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1037,ATM RIM GEN SHAMKIR STANSIYA,"Şəmkir, Təzəkənd qəsəbəsi (Şəmkir dəmir yolu stansiyası, market)",,Azerbaijan,40.83558185619012,46.14895179949743,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,774,ATM RIM GEN SHAMKIR ZUMRUD MAR-2,"Şəmkir, Dəllər (""Zümrüd"" Market)",,Azerbaijan,40.877960046983134,46.02822894818403,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,724,ATM RIM GEN SHAMKIR ZUMRUD MAR,"Şəmkir şəhəri S.Vurğun kuçəsi 1(""Zümrüd"" Market)",,Azerbaijan,40.80845508143643,46.011625364971025,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,604,ATM RIM GEN SHAMKIR CHINARLI QES,"Şəmkir, Çinarlı qəsəbəsi, ""Göysu"" market",,Azerbaijan,40.78054386242497,46.10962366307333,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,603,ATM RIM GEN SHAMKIR APTEK,"Şəmkir, 20 Yanvar küç., (Aptek)",,Azerbaijan,40.827083,46.027557,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,493,ATM RIM GEN SHAMKIR OBA,"Şəmkir şəhəri, N.Nərmanov küç,ev 36 (Oba market)",,Azerbaijan,40.82791863759396,46.03316042503847,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,328,ATM RIM GEN SHAMKIR BAZARSTORE,"Şəmkir, Elşən Allahverdiyev küç. (""Bazarstore"")",,Azerbaijan,40.840772,46.039142,,,,,,,False,,,False,"Status: , Type: ATM"
ABB Bank,ATM,145,ATM RIM GEN SHAMKIR DUYERLI OBA,"Şəmkir ray.,DÜYƏRLİ K (Oba market)",,Azerbaijan,40.91224174293924,45.849760757744306,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2176,ATM RIM QAZAX SHIXLI MARKET,"Qazax rayonu, Şıxlı qəsəbəsi ( market)",,Azerbaijan,41.3253564602294,45.08129201689551,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,1326,ATM QAZAX AVIA PETROL,"Qazax -Çaylı yolu, QƏrb Qapısı restoranın yanı",,Azerbaijan,41.1032,45.338827,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1012,ATM QAZAX IK MARKET,"Qazax, Ə.A.Şıxlinski və Ş.İ.Xətai küçələrinin kəsişməsi (İk market)",,Azerbaijan,41.096924507411124,45.35013761924103,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,998,ATM QAZAX KEMERLI K. ELVIN MARKET,Qazax rayonu Kəmərli kəndi,,Azerbaijan,41.22004754785183,45.12276684184158,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,978,ATM GAZAKH MURAD MARKET,Qazax Şəh. N.Nərimanov 72C (“Murad Market”),,Azerbaijan,41.09803950538207,45.342922309969794,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,726,ATM QAZAX Y.SALAHLI MARKET,"Qazax, Qazax, Yuxarı Salahlı (market)",,Azerbaijan,41.240084496571846,45.263357940062775,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,485,ATM QAZAX GOYCHA MARKET,"Qazax, Azadlıq küç., (Vağzal Binası)",,Azerbaijan,41.089427,45.352479,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,323,ATM RIM QAZAX TAMSTORE,"Qazax şəhəri, H. Əliyev prospekti (Qazax Tamstore)",,Azerbaijan,41.092898,45.365639,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2168,ATM GAZAX BRANCH 2 NR,"Qazax r., Sabir küçəsi 75 (ABB Qazax filialı)",,Azerbaijan,41.089988,45.358857,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,1824,ATM RIM XIR XIRDALAN BIZIM MARKET ,"Xırdalan şəhəri, 27-ci məhəllə Qalubiyyə küç.3/14, ""Bizim market""",,Azerbaijan,40.45453377078769,49.74504869390712,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2142,ATM CNV CEYRANBATAN ARAZ MARKET,"Abşeron rayonu, Ceyranbatan qəsəbəsi, Bakı-Sumqayıt şossesi",,Azerbaijan,40.54360051569621,49.66303076117276,,,,,,,False,,,,"Status: , Type: ATM"
