name,branch_id,address,latitude,longitude,distance_km
OBA-YENI YASAMAL 34,OBA-YENI YASAMAL 34,OBA-YENI YASAMAL 34,40.3740802830887,49.8054974934618,14.94
OBA-YENI YASAMAL 29,OBA-YENI YASAMAL 29,OBA-YENI YASAMAL 29,40.3786650502316,49.8043368293646,14.94
OBA-YENI YASAMAL 35,OBA-YENI YASAMAL 35,OBA-YENI YASAMAL 35,40.3744656352474,49.8050824112397,14.97
OBA-YYASAMAL 24,OBA-YYASAMAL 24,OBA-YYASAMAL 24,40.3725420975452,49.80552,14.98
OBA-BILECERI 13,OBA-BILECERI 13,OBA-BILECERI 13,40.4402499975239,49.8086547647173,14.98
OBA-MASHTAGA 13,OBA-MASHTAGA 13,OBA-MASHTAGA 13,40.5272349127978,50.0422632620737,14.99
OBA-YENI YASAMAL 12,OBA-YENI YASAMAL 12,OBA-YENI YASAMAL 12,40.3952360975452,49.801347,14.99
OBA-BILECERI,OBA-BILECERI,OBA-BILECERI,40.4427950975452,49.809524,14.99
OBA-MASTAGA 10,OBA-MASTAGA 10,OBA-MASTAGA 10,40.5362830975452,49.989964,15.01
OBA-YASAMAL 43,OBA-YASAMAL 43,OBA-YASAMAL 43,40.379361,49.803139,15.03
OBA-20 YANVAR 2,OBA-20 YANVAR 2,OBA-20 YANVAR 2,40.4128506443108,49.8009953000524,15.05
OBA-YENI YASAMAL 19,OBA-YENI YASAMAL 19,OBA-YENI YASAMAL 19,40.3866610975452,49.801484,15.05
OBA-YENI YASAMAL 27,OBA-YENI YASAMAL 27,OBA-YENI YASAMAL 27,40.3918789559156,49.8007744537546,15.06
OBA-SHAGAN 6,OBA-SHAGAN 6,OBA-SHAGAN 6,40.4779214080946,50.1252212093721,15.06
OBA-YENI YASAMAL 38,OBA-YENI YASAMAL 38,OBA-YENI YASAMAL 38,40.3817933410558,49.8021388999977,15.07
OBA-MEHDIABAD 1,OBA-MEHDIABAD 1,OBA-MEHDIABAD 1,40.5004070975452,49.856036,15.09
OBA-BINEQEDI 17,OBA-BINEQEDI 17,OBA-BINEQEDI 17,40.4711729784014,49.8250790049811,15.09
OBA-BILECERI 4,OBA-BILECERI 4,OBA-BILECERI 4,40.4318520975452,49.804124,15.11
OBA-ALATAVA 3,OBA-ALATAVA 3,OBA-ALATAVA 3,40.4060120772088,49.7994178465512,15.14
OBA-BUZOVNA 3,OBA-BUZOVNA 3,OBA-BUZOVNA 3,40.4890030975452,50.115404,15.14
OBA-TURKAN 5,OBA-TURKAN 5,OBA-TURKAN 5,40.3695973245562,50.1520649840171,15.15
OBA-YENI YASAMAL 39,OBA-YENI YASAMAL 39,OBA-YENI YASAMAL 39,40.3943709778751,49.7990239883614,15.19
OBA-ALATAVA 2,OBA-ALATAVA 2,OBA-ALATAVA 2,40.4044260521227,49.7986338558742,15.21
OBA-BUZOVNA 4,OBA-BUZOVNA 4,OBA-BUZOVNA 4,40.5180190975452,50.072847,15.22
OBA-BINEQEDI 24,OBA-BINEQEDI 24,OBA-BINEQEDI 24,40.4659494043821,49.8192155687414,15.24
OBA-BINEQEDI 25,OBA-BINEQEDI 25,OBA-BINEQEDI 25,40.4624688885813,49.8167044956875,15.25
OBA-BAYIL 2,OBA-BAYIL 2,OBA-BAYIL 2,40.3354770975452,49.820343,15.26
OBA-BILECERI 5,OBA-BILECERI 5,OBA-BILECERI 5,40.4248640975452,49.800506,15.26
OBA-YENI YASAMAL 18,OBA-YENI YASAMAL 18,OBA-YENI YASAMAL 18,40.4001870975452,49.797292,15.32
OBA-YYASAMAL 26,OBA-YYASAMAL 26,OBA-YYASAMAL 26,40.3992620975452,49.797072,15.34
OBA-MEHDIABAD 8,OBA-MEHDIABAD 8,OBA-MEHDIABAD 8,40.4983061859642,49.8485366581421,15.36
OBA-AVTOVAGZAL,OBA-AVTOVAGZAL,OBA-AVTOVAGZAL,40.4220750975452,49.79872,15.36
OBA-BILECERI 22,OBA-BILECERI 22,OBA-BILECERI 22,40.4416854559024,49.8043718288335,15.37
OBA-BUZOVNA 17,OBA-BUZOVNA 17,OBA-BUZOVNA 17,40.5025743866725,50.1023313709128,15.38
OBA-BUZOVNA 15,OBA-BUZOVNA 15,OBA-BUZOVNA 15,40.4922236553162,50.1154543185301,15.38
OBA-BINEQEDI 6,OBA-BINEQEDI 6,OBA-BINEQEDI 6,40.4741280975452,49.823349,15.39
OBA-BUZOVNA 7,OBA-BUZOVNA 7,OBA-BUZOVNA 7,40.4968490975452,50.110325,15.4
OBA-YENI YASAMAL 7,OBA-YENI YASAMAL 7,OBA-YENI YASAMAL 7,40.3939400975452,49.795627,15.48
OBA-BINEQEDI 14,OBA-BINEQEDI 14,OBA-BINEQEDI 14,40.4727330975452,49.820933,15.48
OBA-BILECERI 19,OBA-BILECERI 19,OBA-BILECERI 19,40.4452420940559,49.804453837113,15.49
OBA-SHAGAN 5,OBA-SHAGAN 5,OBA-SHAGAN 5,40.4832834654588,50.1263877857835,15.49
OBA-BILECERI 2,OBA-BILECERI 2,OBA-BILECERI 2,40.4374560975452,49.801347,15.49
OBA-YENI YASAMAL 40,OBA-YENI YASAMAL 40,OBA-YENI YASAMAL 40,40.3904172423625,49.7955223738868,15.52
OBA-MASTAGA 17,OBA-MASTAGA 17,OBA-MASTAGA 17,40.5326575371106,50.0425042915643,15.56
OBA-BAYIL 6,OBA-BAYIL 6,OBA-BAYIL 6,40.3264870975452,49.823162,15.56
OBA-NARDARAN 4,OBA-NARDARAN 4,OBA-NARDARAN 4,40.5417020806868,49.9843512684608,15.59
OBA-YYASAMAL 23,OBA-YYASAMAL 23,OBA-YYASAMAL 23,40.3900780975452,49.794326,15.62
OBA-BAYIL 7,OBA-BAYIL 7,OBA-BAYIL 7,40.3298106582082,49.819628133395,15.62
OBA-BILECERI 18,OBA-BILECERI 18,OBA-BILECERI 18,40.4511412036891,49.80494341021,15.66
OBA-MERDEKAN 12,OBA-MERDEKAN 12,OBA-MERDEKAN 12,40.4687007385144,50.1413377865083,15.7
OBA-YENI YASAMAL 3,OBA-YENI YASAMAL 3,OBA-YENI YASAMAL 3,40.3999250975452,49.792627,15.71
OBA-BUZOVNA 13,OBA-BUZOVNA 13,OBA-BUZOVNA 13,40.5031118017149,50.1077490803091,15.74
OBA-YENI YASAMAL 2,OBA-YENI YASAMAL 2,OBA-YENI YASAMAL 2,40.3943050975452,49.792344,15.76
OBA-BILECERI 14,OBA-BILECERI 14,OBA-BILECERI 14,40.4394784913195,49.7986092942812,15.77
OBA-ALBALILIQ 4,OBA-ALBALILIQ 4,OBA-ALBALILIQ 4,40.526333,50.068472,15.84
OBA-YENI YASAMAL 42,OBA-YENI YASAMAL 42,OBA-YENI YASAMAL 42,40.3922050575021,49.7914443999983,15.85
OBA-QALA 5,OBA-QALA 5,OBA-QALA 5,40.4519283415479,50.1535662052705,15.87
OBA-BILECERI 11,OBA-BILECERI 11,OBA-BILECERI 11,40.4472860975452,49.798599,16.03
OBA-YENI YASAMAL 28,OBA-YENI YASAMAL 28,OBA-YENI YASAMAL 28,40.3868781978534,49.7896877016703,16.05
OBA-BADAMDAR 2,OBA-BADAMDAR 2,OBA-BADAMDAR 2,40.3401110975452,49.806685,16.06
OBA-BAYIL 5,OBA-BAYIL 5,OBA-BAYIL 5,40.3236950975452,49.818448,16.07
OBA-BILECERI 15,OBA-BILECERI 15,OBA-BILECERI 15,40.4465204119305,49.7971890355821,16.11
OBA-BUZOVNA 8,OBA-BUZOVNA 8,OBA-BUZOVNA 8,40.5077970975452,50.107917,16.12
OBA-SHAGAN 1,OBA-SHAGAN 1,OBA-SHAGAN 1,40.4899240975452,50.129379,16.13
OBA-YENI YASAMAL 31,OBA-YENI YASAMAL 31,OBA-YENI YASAMAL 31,40.390512257358,49.7880546220194,16.15
BADAMDAR 6,BADAMDAR 6,BADAMDAR 6,40.338182141328,49.8057042166428,16.22
OBA-YENI YASAMAL 21,OBA-YENI YASAMAL 21,OBA-YENI YASAMAL 21,40.3883840975452,49.787374,16.22
OBA-BADAMDAR 7,OBA-BADAMDAR 7,OBA-BADAMDAR 7,40.3380259742767,49.8056927176091,16.23
OBA-YYASAMAL 22,OBA-YYASAMAL 22,OBA-YYASAMAL 22,40.3894850975452,49.787166,16.23
OBA-BILECERI 17,OBA-BILECERI 17,OBA-BILECERI 17,40.4396503837186,49.7928847360501,16.25
OBA-BADAMDAR 8,OBA-BADAMDAR 8,OBA-BADAMDAR 8,40.3362636702521,49.8055347109582,16.33
OBA-KURDEXANI 4,OBA-KURDEXANI 4,OBA-KURDEXANI 4,40.5418716632394,49.9210960724851,16.33
OBA-MERDEKAN 4,OBA-MERDEKAN 4,OBA-MERDEKAN 4,40.4760180975452,50.144573,16.33
OBA-SHAGAN 3,OBA-SHAGAN 3,OBA-SHAGAN 3,40.4937120975452,50.128611,16.34
OBA-BUZOVNA 9,OBA-BUZOVNA 9,OBA-BUZOVNA 9,40.5187460975452,50.094817,16.34
OBA-MERDEKAN 11,OBA-MERDEKAN 11,OBA-MERDEKAN 11,40.4875160975452,50.137451,16.52
OBA-BUZOVNA 11,OBA-BUZOVNA 11,OBA-BUZOVNA 11,40.5166830975452,50.101774,16.53
OBA-MERDEKAN 2,OBA-MERDEKAN 2,OBA-MERDEKAN 2,40.4878000975452,50.138157,16.59
OBA-PIRSAGI 4,OBA-PIRSAGI 4,OBA-PIRSAGI 4,40.5282010975452,49.874179,16.6
OBA-NARDARAN 2,OBA-NARDARAN 2,OBA-NARDARAN 2,40.5509540975452,49.99469,16.67
OBA-BUZOVNA,OBA-BUZOVNA,OBA-BUZOVNA,40.5191470975452,50.102565,16.78
OBA-SHAGAN 7,OBA-SHAGAN 7,OBA-SHAGAN 7,40.4978888851982,50.1315268815168,16.82
OBA-KURDEXANI 2,OBA-KURDEXANI 2,OBA-KURDEXANI 2,40.5457700975452,49.916935,16.85
OBA-QALA 4,OBA-QALA 4,OBA-QALA 4,40.4466590975452,50.168626,16.88
OBA-BILECERI 16,OBA-BILECERI 16,OBA-BILECERI 16,40.4432683845409,49.7853584159051,16.97
OBA-SHAGAN 4,OBA-SHAGAN 4,OBA-SHAGAN 4,40.4968200975452,50.134898,16.97
OBA-BINEQEDI 26,OBA-BINEQEDI 26,OBA-BINEQEDI 26,40.4560826178242,49.7901119085964,17.03
OBA-BUZOVNA 16,OBA-BUZOVNA 16,OBA-BUZOVNA 16,40.525031,50.097809,17.06
OBA-XOCASEN 2,OBA-XOCASEN 2,OBA-XOCASEN 2,40.425224126516,49.7783461338195,17.12
OBA-BINEQEDI 20,OBA-BINEQEDI 20,OBA-BINEQEDI 20,40.4488621095876,49.7852684043063,17.15
OBA-BUZOVNA 5,OBA-BUZOVNA 5,OBA-BUZOVNA 5,40.5159120975452,50.114505,17.17
OBA-MERDEKAN 9,OBA-MERDEKAN 9,OBA-MERDEKAN 9,40.4870410975452,50.147748,17.21
OBA-SHUVELAN 10,OBA-SHUVELAN 10,OBA-SHUVELAN 10,40.4735406799938,50.1590247215206,17.27
OBA-BUZOVNA 2,OBA-BUZOVNA 2,OBA-BUZOVNA 2,40.5275940975452,50.097671,17.28
OBA-MERDEKAN 13,OBA-MERDEKAN 13,OBA-MERDEKAN 13,40.4935470956264,50.1429467577313,17.29
OBA-BUZOVNA 12,OBA-BUZOVNA 12,OBA-BUZOVNA 12,40.5209471776504,50.1100487244248,17.34
OBA-BUZOVNA 14,OBA-BUZOVNA 14,OBA-BUZOVNA 14,40.5338263861009,50.0877104149689,17.38
OBA-QALA 7,OBA-QALA 7,OBA-QALA 7,40.4435830531535,50.176324298265,17.41
OBA-SULUTEPE 4,OBA-SULUTEPE 4,OBA-SULUTEPE 4,40.4312470975452,49.775143,17.5
OBA-NARDARAN 1,OBA-NARDARAN 1,OBA-NARDARAN 1,40.5576230975452,50.00796,17.53
OBA-MERDEKAN 8,OBA-MERDEKAN 8,OBA-MERDEKAN 8,40.4818540975452,50.157116,17.58
OBA-BUZOVNA 6,OBA-BUZOVNA 6,OBA-BUZOVNA 6,40.5103810975452,50.128945,17.58
OBA-XOCASEN 1,OBA-XOCASEN 1,OBA-XOCASEN 1,40.416169292657,49.7713754758089,17.58
OBA-KURDEXANI 3,OBA-KURDEXANI 3,OBA-KURDEXANI 3,40.5537930975452,49.918413,17.66
OBA-BINEQEDI 15,OBA-BINEQEDI 15,OBA-BINEQEDI 15,40.4491140975452,49.777835,17.76
OBA-MERDEKAN,OBA-MERDEKAN,OBA-MERDEKAN,40.4859430975452,50.15665,17.78
OBA-MERDEKAN 10,OBA-MERDEKAN 10,OBA-MERDEKAN 10,40.4846190975452,50.158054,17.8
OBA-SULUTEPE 8,OBA-SULUTEPE 8,OBA-SULUTEPE 8,40.433386364588,49.7718620736436,17.82
OBA-BILGEH 4,OBA-BILGEH 4,OBA-BILGEH 4,40.5580015322466,50.0249355989627,17.84
OBA-BILGEH 3,OBA-BILGEH 3,OBA-BILGEH 3,40.5579320975452,50.028401,17.9
OBA-SULUTEPE 5,OBA-SULUTEPE 5,OBA-SULUTEPE 5,40.4254550975452,49.768645,17.94
OBA-SULUTEPE 2,OBA-SULUTEPE 2,OBA-SULUTEPE 2,40.4133930975452,49.766554,17.97
OBA-FATMAYI 2,OBA-FATMAYI 2,OBA-FATMAYI 2,40.5292520975452,49.846628,18.04
OBA-MASAZIR 20,OBA-MASAZIR 20,OBA-MASAZIR 20,40.4634715375394,49.7801638273197,18.12
OBA-MERDEKAN 5,OBA-MERDEKAN 5,OBA-MERDEKAN 5,40.4846950975452,50.165514,18.35
OBA-BILECERI 21,OBA-BILECERI 21,OBA-BILECERI 21,40.447272840918,49.7697032730168,18.36
OBA-MASAZIR 16,OBA-MASAZIR 16,OBA-MASAZIR 16,40.458981925282,49.7746285944997,18.37
OBA-MERDEKAN 6,OBA-MERDEKAN 6,OBA-MERDEKAN 6,40.5010170975452,50.151674,18.38
OBA-SHUVELAN 6,OBA-SHUVELAN 6,OBA-SHUVELAN 6,40.4826630975452,50.167758,18.4
OBA-SHUVELAN 9,OBA-SHUVELAN 9,OBA-SHUVELAN 9,40.4765048740632,50.1726102385039,18.44
OBA-SULUTEPE 7,OBA-SULUTEPE 7,OBA-SULUTEPE 7,40.4151453791676,49.7593595577757,18.59
OBA-XIRDALAN 33,OBA-XIRDALAN 33,OBA-XIRDALAN 33,40.4410608549476,49.7642105172111,18.64
OBA-MERDEKAN 7,OBA-MERDEKAN 7,OBA-MERDEKAN 7,40.4923960975452,50.164535,18.73
OBA-BILGEH,OBA-BILGEH,OBA-BILGEH,40.5634370975452,50.039382,18.73
OBA-SHUVELAN 7,OBA-SHUVELAN 7,OBA-SHUVELAN 7,40.4858340975452,50.170703,18.79
OBA-SULUTEPE 9,OBA-SULUTEPE 9,OBA-SULUTEPE 9,40.4319434928618,49.7589989650843,18.86
OBA-MASAZIR 11,OBA-MASAZIR 11,OBA-MASAZIR 11,40.4523818348186,49.7650287445386,18.91
OBA-XIRDALAN 16,OBA-XIRDALAN 16,OBA-XIRDALAN 16,40.4411320975452,49.759915,18.99
OBA-TURKAN 3,OBA-TURKAN 3,OBA-TURKAN 3,40.3676920975452,50.199285,19.1
PIRSAGI 5,PIRSAGI 5,PIRSAGI 5,40.5584563664045,49.8842398513299,19.17
OBA-PIRSAGI 2,OBA-PIRSAGI 2,OBA-PIRSAGI 2,40.5605940975452,49.890317,19.18
OBA-MASAZIR 14,OBA-MASAZIR 14,OBA-MASAZIR 14,40.4621109691824,49.7658630557053,19.19
OBA-SHUVELAN 4,OBA-SHUVELAN 4,OBA-SHUVELAN 4,40.4756120975452,50.18381,19.25
OBA-SHUVELAN 2,OBA-SHUVELAN 2,OBA-SHUVELAN 2,40.4850260975452,50.177794,19.27
OBA-MASAZIR 19,OBA-MASAZIR 19,OBA-MASAZIR 19,40.4758811231618,49.7710024521742,19.38
OBA-MASAZIR 9,OBA-MASAZIR 9,OBA-MASAZIR 9,40.4600450975452,49.762421,19.38
OBA-MASAZIR 10,OBA-MASAZIR 10,OBA-MASAZIR 10,40.4681190975452,49.765999,19.42
OBA-SULUTEPE 1,OBA-SULUTEPE 1,OBA-SULUTEPE 1,40.4377760975452,49.75361,19.43
OBA-XIRDALAN 36,OBA-XIRDALAN 36,OBA-XIRDALAN 36,40.4474590759545,49.7562587730168,19.47
OBA-BILGEH 2,OBA-BILGEH 2,OBA-BILGEH 2,40.5719640975452,50.039265,19.64
OBA-XIRDALAN 37,OBA-XIRDALAN 37,OBA-XIRDALAN 37,40.4511273201936,49.7541047576722,19.75
OBA-MASAZIR 12,OBA-MASAZIR 12,OBA-MASAZIR 12,40.47907,49.768037,19.76
OBA-XIRDALAN 5,OBA-XIRDALAN 5,OBA-XIRDALAN 5,40.4463750975452,49.751326,19.84
OBA-XASAXUNA 5,OBA-XASAXUNA 5,OBA-XASAXUNA 5,40.4276999898473,50.2101444153445,19.85
OBA-MASAZIR 18,OBA-MASAZIR 18,OBA-MASAZIR 18,40.4835593299058,49.7686928462872,19.93
OBA-XIRDALAN 27,OBA-XIRDALAN 27,OBA-XIRDALAN 27,40.4486315169686,49.7507948681773,19.95
OBA-GORADIL 1,OBA-GORADIL 1,OBA-GORADIL 1,40.544369252873,49.8351003711643,19.96
OBA-MASAZIR 5,OBA-MASAZIR 5,OBA-MASAZIR 5,40.4854870975452,49.769425,19.98
OBA-XIRDALAN 31,OBA-XIRDALAN 31,OBA-XIRDALAN 31,40.457332507537,49.7537244016138,19.98
OBA-XIRDALAN 25,OBA-XIRDALAN 25,OBA-XIRDALAN 25,40.4494506975631,49.7501539645301,20.02
OBA-HOKMELI 5,OBA-HOKMELI 5,OBA-HOKMELI 5,40.4210676024961,49.7415420658518,20.15
OBA-HOKMELI 7,OBA-HOKMELI 7,OBA-HOKMELI 7,40.4417124695808,49.7452157765648,20.22
OBA-XASAXUNA 3,OBA-XASAXUNA 3,OBA-XASAXUNA 3,40.4399732793565,50.2117677990583,20.23
OBA-TURKAN 6,OBA-TURKAN 6,OBA-TURKAN 6,40.359627681879,50.2106596979122,20.24
OBA-XIRDALAN 2,OBA-XIRDALAN 2,OBA-XIRDALAN 2,40.4567260975452,49.750055,20.26
OBA-QOBUPARK,OBA-QOBUPARK,OBA-QOBUPARK,40.3469502120517,49.7488816683016,20.35
OBA-TURKAN 2,OBA-TURKAN 2,OBA-TURKAN 2,40.3657450975452,50.214058,20.37
OBA-MASAZIR 22,OBA-MASAZIR 22,OBA-MASAZIR 22,40.481589524883,49.7615698785759,20.38
OBA-XIRDALAN 40,OBA-XIRDALAN 40,OBA-XIRDALAN 40,40.4555099650737,49.7470966105079,20.46
OBA-HOKMELI 4,OBA-HOKMELI 4,OBA-HOKMELI 4,40.4400769300774,49.7412780831377,20.51
OBA-XIRDALAN 24,OBA-XIRDALAN 24,OBA-XIRDALAN 24,40.4498740975452,49.74389,20.55
OBA-MASAZIR 8,OBA-MASAZIR 8,OBA-MASAZIR 8,40.4800340975452,49.75762,20.6
OBA-XIRDALAN 8,OBA-XIRDALAN 8,OBA-XIRDALAN 8,40.4619450975452,49.748021,20.6
OBA-TURKAN 4,OBA-TURKAN 4,OBA-TURKAN 4,40.3626410975452,50.216308,20.63
OBA-XIRDALAN 6,OBA-XIRDALAN 6,OBA-XIRDALAN 6,40.4554820975452,49.743815,20.72
OBA-MASAZIR 3,OBA-MASAZIR 3,OBA-MASAZIR 3,40.4761990975452,49.752736,20.81
OBA.MASAZIR 13,OBA.MASAZIR 13,OBA.MASAZIR 13,40.484923,49.758009,20.81
OBA-XIRDALAN 18,OBA-XIRDALAN 18,OBA-XIRDALAN 18,40.4545500975452,49.740328,20.98
OBA-MASAZIR 21,OBA-MASAZIR 21,OBA-MASAZIR 21,40.4788844813569,49.7502379417591,21.12
OBA-XIRDALAN 20,OBA-XIRDALAN 20,OBA-XIRDALAN 20,40.4549561820151,49.7386660401885,21.12
OBA-TURKAN 1,OBA-TURKAN 1,OBA-TURKAN 1,40.3651540975452,50.223009,21.13
OBA-XIRDALAN,OBA-XIRDALAN,OBA-XIRDALAN,40.4572590975452,49.739339,21.14
OBA-LOKBATAN 6,OBA-LOKBATAN 6,OBA-LOKBATAN 6,40.3311250975452,49.745696,21.2
OBA-XIRDALAN 19,OBA-XIRDALAN 19,OBA-XIRDALAN 19,40.4609100975452,49.739407,21.26
OBA-MASAZIR,OBA-MASAZIR,OBA-MASAZIR,40.4907140975452,49.755529,21.29
OBA-MASAZIR 24,OBA-MASAZIR 24,OBA-MASAZIR 24,40.47575,49.746167,21.3
OBA-ABSHERON GS 3,OBA-ABSHERON GS 3,OBA-ABSHERON GS 3,40.4708805495338,49.7430464423277,21.34
OBA-XIRDALAN 3,OBA-XIRDALAN 3,OBA-XIRDALAN 3,40.4561740975452,49.736468,21.34
OBA-LOKBATAN 8,OBA-LOKBATAN 8,OBA-LOKBATAN 8,40.3274432894203,49.7456933448701,21.35
OBA-QRECH,OBA-QRECH,OBA-QRECH,40.4959210975452,50.198186,21.37
OBA-NOVXANI 3,OBA-NOVXANI 3,OBA-NOVXANI 3,40.5244200975452,49.783265,21.41
OBA-XIRDALAN 14,OBA-XIRDALAN 14,OBA-XIRDALAN 14,40.4577130975452,49.735727,21.45
OBA-ABSHERON GS,OBA-ABSHERON GS,OBA-ABSHERON GS,40.4707730975452,49.740451,21.54
OBA-MASAZIR 15,OBA-MASAZIR 15,OBA-MASAZIR 15,40.4906977375127,49.7521069812502,21.54
OBA-MASAZIR 7,OBA-MASAZIR 7,OBA-MASAZIR 7,40.4941240975452,49.754374,21.55
OBA-MASAZIR 23,OBA-MASAZIR 23,OBA-MASAZIR 23,40.489139,49.749861,21.63
OBA-XIRDALAN 23,OBA-XIRDALAN 23,OBA-XIRDALAN 23,40.4560707926683,49.7322219258962,21.68
OBA-XIRDALAN 22,OBA-XIRDALAN 22,OBA-XIRDALAN 22,40.4543990975452,49.731467,21.69
OBA-LOKBATAN,OBA-LOKBATAN,OBA-LOKBATAN,40.3259100975452,49.74209,21.7
OBA-TURKAN 7,OBA-TURKAN 7,OBA-TURKAN 7,40.3652692459685,50.2299382673473,21.7
OBA-SHUVELAN 3,OBA-SHUVELAN 3,OBA-SHUVELAN 3,40.4934040975452,50.205269,21.76
OBA-XIRDALAN 29,OBA-XIRDALAN 29,OBA-XIRDALAN 29,40.4636639725039,49.7342963915507,21.77
OBA-XIRDALAN 34,OBA-XIRDALAN 34,OBA-XIRDALAN 34,40.4588274827606,49.7320271899442,21.78
OBA-ABSHERON GS 2,OBA-ABSHERON GS 2,OBA-ABSHERON GS 2,40.4736227373766,49.7387463344387,21.79
OBA-MASAZIR 2,OBA-MASAZIR 2,OBA-MASAZIR 2,40.4916180975452,49.74879,21.84
OBA-XIRDALAN 10,OBA-XIRDALAN 10,OBA-XIRDALAN 10,40.4514610975452,49.728203,21.87
OBA-ZIRE 5,OBA-ZIRE 5,OBA-ZIRE 5,40.4233720975452,50.235707,21.94
OBA-MASAZIR 4,OBA-MASAZIR 4,OBA-MASAZIR 4,40.4926050975452,49.747374,22
OBA-NOVXANI 4,OBA-NOVXANI 4,OBA-NOVXANI 4,40.5285920975452,49.778459,22.02
OBA-HOKMELI,OBA-HOKMELI,OBA-HOKMELI,40.4338920975452,49.720978,22.07
OBA-QOBU 2,OBA-QOBU 2,OBA-QOBU 2,40.3913784415926,49.7169509803051,22.15
OBA-XIRDALAN 26,OBA-XIRDALAN 26,OBA-XIRDALAN 26,40.4605480799883,49.7276881576707,22.19
OBA-LOKBATAN 11,OBA-LOKBATAN 11,OBA-LOKBATAN 11,40.3098602652789,49.7444721999971,22.27
OBA-XIRDALAN 28,OBA-XIRDALAN 28,OBA-XIRDALAN 28,40.4564897094888,49.7249000366812,22.29
OBA-XIRDALAN 39,OBA-XIRDALAN 39,OBA-XIRDALAN 39,40.458917,49.725806,22.29
OBA-SHUVELAN 8,OBA-SHUVELAN 8,OBA-SHUVELAN 8,40.4923512328481,50.2130599865098,22.29
OBA-NOVXANI,OBA-NOVXANI,OBA-NOVXANI,40.5338290975452,49.779923,22.31
OBA-HOKMELI 3,OBA-HOKMELI 3,OBA-HOKMELI 3,40.433218928131,49.7173611000028,22.36
OBA-XIRDALAN 41,OBA-XIRDALAN 41,OBA-XIRDALAN 41,40.4652931064797,49.7275954765805,22.36
OBA-XIRDALAN 35,OBA-XIRDALAN 35,OBA-XIRDALAN 35,40.4489329252588,49.72138255767,22.37
OBA-QOBU 3,OBA-QOBU 3,OBA-QOBU 3,40.3962970019713,49.713629633121,22.41
OBA-LOKBATAN 2,OBA-LOKBATAN 2,OBA-LOKBATAN 2,40.3222550975452,49.734829,22.43
OBA-XIRDALAN 7,OBA-XIRDALAN 7,OBA-XIRDALAN 7,40.4590310975452,49.723927,22.45
OBA-XIRDALAN 12,OBA-XIRDALAN 12,OBA-XIRDALAN 12,40.4632780975452,49.724952,22.5
OBA-XIRDALAN 21,OBA-XIRDALAN 21,OBA-XIRDALAN 21,40.4635910975452,49.724338,22.56
OBA-XIRDALAN 30,OBA-XIRDALAN 30,OBA-XIRDALAN 30,40.4584529244459,49.7221525442651,22.57
OBA-MASAZIR 17,OBA-MASAZIR 17,OBA-MASAZIR 17,40.4930066287544,49.739748056908,22.59
OBA-XIRDALAN 13,OBA-XIRDALAN 13,OBA-XIRDALAN 13,40.4611970975452,49.721627,22.7
OBA-HOKMELI 6,OBA-HOKMELI 6,OBA-HOKMELI 6,40.4312404833519,49.7125428532181,22.73
OBA-LOKBATAN 9,OBA-LOKBATAN 9,OBA-LOKBATAN 9,40.3285727849832,49.7270448711488,22.77
OBA-QOBU,OBA-QOBU,OBA-QOBU,40.4048950975452,49.708652,22.82
OBA-LOKBATAN 7,OBA-LOKBATAN 7,OBA-LOKBATAN 7,40.3218944299427,49.7298902210708,22.83
OBA-XIRDALAN 9,OBA-XIRDALAN 9,OBA-XIRDALAN 9,40.4574960975452,49.717444,22.93
OBA-LOKBATAN 5,OBA-LOKBATAN 5,OBA-LOKBATAN 5,40.3249400975452,49.726655,22.95
OBA-NOVXANI 2,OBA-NOVXANI 2,OBA-NOVXANI 2,40.5485190975452,49.781971,23.29
OBA-NUBAR 2,OBA-NUBAR 2,OBA-NUBAR 2,40.442700521261,49.7068002379165,23.42
OBA-LOKBATAN 3,OBA-LOKBATAN 3,OBA-LOKBATAN 3,40.3272060975452,49.718756,23.48
OBA-QOBU 4,OBA-QOBU 4,OBA-QOBU 4,40.4155881061228,49.7012868789581,23.5
OBA-ATYALI 2,OBA-ATYALI 2,OBA-ATYALI 2,40.4456829329356,49.6981003711384,24.21
OBA-NOVXANI 5,OBA-NOVXANI 5,OBA-NOVXANI 5,40.5306182636315,49.7457238361929,24.34
OBA-ATYALI 1,OBA-ATYALI 1,OBA-ATYALI 1,40.4439949538762,49.6867529125903,25.12
OBA-GUZDEK 3,OBA-GUZDEK 3,OBA-GUZDEK 3,40.3702790480528,49.6787718180096,25.6
OBA-SARAY 14,OBA-SARAY 14,OBA-SARAY 14,40.5295940609419,49.7201948487125,26.06
OBA-SARAY 9,OBA-SARAY 9,OBA-SARAY 9,40.5336670975452,49.723447,26.08
OBA-ZIRE 6,OBA-ZIRE 6,OBA-ZIRE 6,40.3879090915571,50.2901078199116,26.46
OBA-SARAY 7,OBA-SARAY 7,OBA-SARAY 7,40.5371790975452,49.720581,26.5
OBA-ZIRE 4,OBA-ZIRE 4,OBA-ZIRE 4,40.3643770850646,50.2878472266347,26.55
OBA-SARAY 6,OBA-SARAY 6,OBA-SARAY 6,40.5290400975452,49.710552,26.71
OBA-ZIRE,OBA-ZIRE,OBA-ZIRE,40.3723290975452,50.291929,26.77
OBA-SARAY 17,OBA-SARAY 17,OBA-SARAY 17,40.5326934972404,49.7114447021445,26.86
